sprint_id,dev_id,task_id,experience_level,skill_frontend,skill_backend,skill_db,task_type,task_complexity,story_points,req_frontend,req_backend,req_db,current_tasks,current_workload,availability,skill_match_score,velocity_contribution,completion_time,defects,performance_score
3,D10,T22,1,4.035,2.042,4.049,db,2,2,2,0,2,6,24,0.0,0.591,0.86,8.57,0,0.0
3,D17,T61,3,1.043,4.03,2.025,db,5,2,2,0,5,2,14,40.93,0.4128,0.69,16.8,0,6.31
3,D24,T2,1,4.042,4.112,4.109,db,8,3,0,1,3,3,15,22.95,0.5901,1.45,49.66,2,0.0
3,D13,T97,1,2.054,5.0,2.063,backend,9,2,1,3,0,1,4,79.17,0.6454,1.23,56.67,2,0.0
3,D20,T83,3,3.005,1.027,2.015,db,6,2,2,1,1,4,12,41.19,0.8467,1.45,15.48,2,51.64
3,D28,T95,3,3.072,1.096,4.086,backend,8,3,1,3,0,2,10,59.19,0.5453,1.44,29.52,4,0.0
3,D30,T44,3,1.01,2.008,2.013,frontend,3,4,4,0,2,4,32,0.0,0.5404,1.44,5.55,1,0.0
3,D7,T8,3,5.0,1.082,2.123,db,4,8,2,0,4,4,32,0.0,0.6307,3.37,27.02,4,0.0
3,D7,T1,3,5.0,1.082,2.123,frontend,1,3,2,1,2,6,36,0.0,0.6322,1.22,4.81,1,24.93
3,D2,T35,2,3.09,3.106,3.054,frontend,3,3,1,1,2,4,16,5.78,0.6123,1.49,13.26,1,5.9
3,D16,T45,1,3.031,5.0,2.012,frontend,7,5,2,0,2,2,10,43.18,0.6259,2.75,41.97,4,0.0
3,D13,T99,1,2.054,5.0,2.063,db,2,6,2,2,3,6,18,19.41,0.7359,3.48,9.29,0,54.46
3,D20,T33,3,3.005,1.027,2.015,backend,10,3,0,5,2,5,25,0.0,0.3725,0.81,31.07,5,0.0
3,D10,T51,1,4.035,2.042,4.049,backend,10,4,0,1,2,1,6,77.98,0.6117,2.26,15.33,7,0.0
3,D24,T23,1,4.042,4.112,4.109,db,6,2,1,1,3,1,4,80.06,0.6201,1.18,19.73,1,22.55
3,D19,T55,1,3.049,5.0,3.053,frontend,1,5,1,2,1,6,42,0.0,0.5425,1.65,3.85,4,0.0
3,D21,T50,3,1.078,4.073,5.0,db,10,2,0,0,2,2,6,81.16,0.404,0.75,16.73,1,16.52
3,D17,T73,3,1.043,4.03,2.025,frontend,3,8,2,0,1,6,18,39.49,0.6529,4.12,8.91,1,43.45
3,D20,T69,3,3.005,1.027,2.015,backend,3,7,0,4,1,1,8,55.51,0.4625,2.92,9.76,4,10.92
3,D25,T5,3,2.007,4.03,1.024,db,2,8,0,1,2,3,9,66.98,0.6712,4.78,5.8,0,47.15
3,D26,T36,1,3.016,1.021,4.059,frontend,2,5,1,1,0,2,6,76.08,0.6353,2.94,8.23,1,41.69
3,D13,T38,1,2.054,5.0,2.063,frontend,2,5,1,0,0,6,24,20.25,0.5616,2.05,4.18,4,16.18
3,D4,T37,1,1.039,4.064,2.09,backend,10,2,2,4,1,6,48,0.0,0.9116,1.06,38.84,5,0.0
3,D10,T53,1,4.035,2.042,4.049,backend,10,4,2,5,1,4,20,7.52,0.4518,1.39,41.41,4,0.0
3,D9,T59,3,4.012,4.042,5.0,backend,3,8,1,2,2,2,6,75.47,0.5144,3.81,12.0,0,29.15
3,D2,T47,2,3.09,3.106,3.054,backend,9,2,0,5,1,5,30,0.0,0.5566,0.76,49.92,6,0.0
3,D18,T38,2,5.0,3.131,4.048,frontend,2,5,1,0,0,3,12,36.83,0.242,1.03,5.98,0,16.11
3,D23,T23,3,3.027,4.048,2.055,db,6,2,1,1,3,2,10,59.6,0.6734,1.18,32.82,0,5.93
3,D20,T53,3,3.005,1.027,2.015,backend,10,4,2,5,1,3,15,16.6,0.4425,1.45,20.42,6,0.0
3,D15,T49,1,4.032,3.115,3.099,frontend,4,4,5,1,2,4,16,44.25,0.7451,2.41,16.21,2,26.33
3,D30,T70,3,1.01,2.008,2.013,db,10,3,1,0,2,5,15,12.08,0.8977,2.21,25.33,3,3.86
3,D4,T55,1,1.039,4.064,2.09,frontend,1,5,1,2,1,3,15,34.07,0.8594,3.53,2.79,0,64.07
3,D28,T30,3,3.072,1.096,4.086,frontend,6,1,1,1,1,6,36,0.0,0.654,0.42,20.29,3,0.0
3,D21,T73,3,1.078,4.073,5.0,frontend,3,8,2,0,1,1,6,69.61,0.5657,4.19,14.91,1,32.66
3,D3,T100,3,5.0,2.009,4.006,db,3,8,2,0,1,2,16,5.57,0.4488,2.91,14.09,2,5.07
3,D3,T10,3,5.0,2.009,4.006,frontend,2,8,3,0,0,1,7,60.84,0.5394,3.94,7.17,1,36.2
3,D16,T80,1,3.031,5.0,2.012,frontend,2,2,1,2,0,4,12,29.67,0.5459,0.93,7.99,3,22.98
3,D23,T76,3,3.027,4.048,2.055,backend,9,2,2,3,2,4,16,48.96,0.8212,1.33,22.21,4,2.69
3,D16,T26,1,3.031,5.0,2.012,backend,3,1,1,2,0,3,24,0.0,0.4781,0.35,13.87,1,0.0
3,D1,T64,3,4.025,5.0,3.038,backend,3,1,0,3,0,5,15,50.71,0.4676,0.38,13.26,2,11.48
3,D20,T12,3,3.005,1.027,2.015,db,3,6,1,1,5,3,21,17.21,0.5803,2.64,4.18,2,16.96
3,D22,T74,3,5.0,3.02,5.0,db,3,5,0,1,5,4,28,0.0,0.749,2.61,8.64,0,16.48
3,D6,T29,3,3.007,4.021,4.019,frontend,7,8,3,1,2,4,20,8.19,0.7875,4.84,37.96,5,0.0
3,D22,T58,3,5.0,3.02,5.0,frontend,4,5,3,0,1,1,8,62.58,0.489,2.2,9.59,1,46.92
3,D9,T73,3,4.012,4.042,5.0,frontend,3,8,2,0,1,3,12,40.08,0.4365,2.98,15.7,2,8.93
3,D16,T75,1,3.031,5.0,2.012,backend,1,5,1,1,1,1,7,73.35,0.3881,1.77,2.05,0,36.31
3,D12,T45,2,4.081,4.077,1.111,frontend,7,5,2,0,2,4,20,0.0,0.5198,2.0,48.47,9,0.0
3,D4,T82,1,1.039,4.064,2.09,frontend,4,1,5,1,2,6,42,0.0,0.3688,0.22,22.15,3,0.0
3,D12,T47,2,4.081,4.077,1.111,backend,9,2,0,5,1,2,12,35.58,0.6819,1.17,45.43,7,0.0
3,D6,T77,3,3.007,4.021,4.019,frontend,1,2,3,0,2,1,3,88.06,0.7375,1.42,3.31,0,66.83
3,D8,T90,2,2.111,1.048,2.081,frontend,10,6,3,2,0,4,20,0.0,0.7833,3.61,47.92,4,0.0
3,D6,T89,3,3.007,4.021,4.019,frontend,6,2,1,0,2,5,40,0.0,0.4975,0.62,44.28,3,0.0
3,D21,T46,3,1.078,4.073,5.0,db,2,7,0,0,5,5,40,0.0,0.764,3.31,11.83,0,0.0
3,D26,T99,1,3.016,1.021,4.059,db,2,6,2,2,3,3,18,2.04,0.7935,3.76,3.96,0,28.18
3,D14,T97,1,1.137,5.0,5.0,backend,9,2,1,3,0,1,5,83.32,0.6031,1.13,29.62,5,0.0
3,D4,T7,1,1.039,4.064,2.09,backend,5,5,0,3,2,3,18,31.56,0.8177,3.23,11.96,4,15.77
3,D14,T44,1,1.137,5.0,5.0,frontend,3,4,4,0,2,3,21,28.8,0.3164,0.96,7.61,0,14.5
3,D7,T78,3,5.0,1.082,2.123,db,8,6,1,1,5,1,5,78.97,0.5307,2.99,47.7,4,0.0
3,D14,T29,1,1.137,5.0,5.0,frontend,7,8,3,1,2,1,5,72.22,0.4864,3.65,16.05,2,24.31
3,D23,T13,3,3.027,4.048,2.055,db,6,8,1,0,4,2,12,35.66,0.5034,3.44,28.66,3,0.0
3,D8,T1,2,2.111,1.048,2.081,frontend,1,3,2,1,2,5,40,0.0,0.9818,1.82,2.12,2,33.69
3,D19,T2,1,3.049,5.0,3.053,db,8,3,0,1,3,4,16,19.66,0.7022,1.71,24.24,0,2.15
3,D12,T55,2,4.081,4.077,1.111,frontend,1,5,1,2,1,6,36,0.0,0.5231,1.68,3.2,2,0.0
3,D15,T15,1,4.032,3.115,3.099,backend,5,6,0,1,1,4,20,0.0,0.4816,2.22,24.88,2,0.0
3,D16,T63,1,3.031,5.0,2.012,db,5,6,0,0,2,2,10,42.53,0.6576,3.46,39.78,3,0.0
3,D3,T29,3,5.0,2.009,4.006,frontend,7,8,3,1,2,4,12,31.51,0.6494,4.44,73.56,3,0.0
3,D4,T79,1,1.039,4.064,2.09,backend,8,3,1,3,2,3,21,0.0,0.8677,1.98,35.75,4,0.0
3,D12,T67,2,4.081,4.077,1.111,backend,5,6,2,5,0,1,6,73.71,0.7519,4.18,31.14,2,3.73
3,D29,T83,2,2.097,3.077,1.102,db,6,2,2,1,1,6,18,35.79,0.881,1.39,25.92,2,21.52
3,D6,T72,3,3.007,4.021,4.019,db,3,7,2,2,4,2,6,73.07,0.8665,5.61,10.06,1,55.73
3,D17,T15,3,1.043,4.03,2.025,backend,5,6,0,1,1,6,42,0.0,0.5535,2.02,15.69,3,0.0
3,D26,T48,1,3.016,1.021,4.059,db,8,8,0,2,1,5,25,0.0,0.4935,2.85,36.44,3,0.0
3,D29,T96,2,2.097,3.077,1.102,frontend,5,3,4,0,0,6,42,0.0,0.5847,1.07,34.63,0,0.0
3,D24,T43,1,4.042,4.112,4.109,db,9,7,2,1,5,5,30,0.0,0.6762,3.23,38.06,4,0.0
3,D25,T13,3,2.007,4.03,1.024,db,6,8,1,0,4,4,28,0.0,0.4112,2.3,32.98,1,0.0
3,D23,T62,3,3.027,4.048,2.055,frontend,2,1,4,0,0,3,24,0.0,0.6192,0.45,4.38,1,0.8
3,D12,T86,2,4.081,4.077,1.111,backend,8,7,2,5,2,2,12,36.41,0.7585,4.54,32.47,3,0.0
3,D24,T59,1,4.042,4.112,4.109,backend,3,8,1,2,2,5,20,36.06,0.5312,3.27,22.02,1,0.0
3,D26,T29,1,3.016,1.021,4.059,frontend,7,8,3,1,2,4,32,0.0,0.9353,5.0,17.59,4,0.0
3,D18,T52,2,5.0,3.131,4.048,frontend,9,7,1,1,0,2,12,56.97,0.292,1.75,33.24,12,0.0
3,D17,T42,3,1.043,4.03,2.025,frontend,6,5,4,0,0,5,20,0.0,0.3829,1.47,27.12,8,0.0
3,D8,T10,2,2.111,1.048,2.081,frontend,2,8,3,0,0,1,7,59.44,0.7785,5.69,4.62,1,56.91
3,D23,T55,3,3.027,4.048,2.055,frontend,1,5,1,2,1,4,28,14.81,0.6227,2.17,4.18,1,29.07
3,D30,T5,3,1.01,2.008,2.013,db,2,8,0,1,2,6,18,14.0,0.9177,5.79,4.55,0,68.14
3,D19,T78,1,3.049,5.0,3.053,db,8,6,1,1,5,6,18,19.99,0.5049,2.39,41.71,4,0.0
3,D16,T71,1,3.031,5.0,2.012,frontend,4,8,2,0,1,4,20,0.0,0.5959,3.67,14.85,4,0.0
3,D9,T81,3,4.012,4.042,5.0,backend,7,1,1,4,0,3,21,29.63,0.6944,0.53,22.89,2,0.0
3,D12,T3,2,4.081,4.077,1.111,db,1,1,0,2,4,4,32,0.0,0.427,0.29,5.37,0,4.13
3,D5,T50,1,3.097,3.093,2.125,db,10,2,0,0,2,4,16,14.79,0.7374,1.19,28.29,2,15.28
3,D17,T83,3,1.043,4.03,2.025,db,6,2,2,1,1,1,6,69.73,0.6968,1.29,23.11,0,26.6
3,D14,T73,1,1.137,5.0,5.0,frontend,3,8,2,0,1,5,30,0.0,0.5264,2.87,8.75,2,0.0
3,D2,T33,2,3.09,3.106,3.054,backend,10,3,0,5,2,6,42,0.0,0.5866,1.07,71.45,3,0.0
3,D14,T52,1,1.137,5.0,5.0,frontend,9,7,1,1,0,4,16,7.76,0.6336,3.59,22.2,5,0.0
3,D22,T10,3,5.0,3.02,5.0,frontend,2,8,3,0,0,5,15,14.95,0.459,3.01,8.64,3,13.93
3,D7,T9,3,5.0,1.082,2.123,backend,8,4,0,3,0,3,24,0.0,0.4561,1.33,38.47,4,0.0
3,D17,T65,3,1.043,4.03,2.025,frontend,4,6,2,2,2,4,28,0.0,0.7829,3.28,9.88,5,0.0
3,D8,T35,2,2.111,1.048,2.081,frontend,3,3,1,1,2,3,15,24.42,0.8618,2.12,5.33,2,60.97
3,D20,T59,3,3.005,1.027,2.015,backend,3,8,1,2,2,3,24,0.0,0.7825,4.58,12.01,0,11.18
3,D2,T85,2,3.09,3.106,3.054,frontend,9,1,4,1,2,3,15,30.38,0.7539,0.62,32.86,1,12.45
3,D20,T81,3,3.005,1.027,2.015,backend,7,1,1,4,0,1,4,80.24,0.4825,0.46,14.4,3,11.41
3,D25,T50,3,2.007,4.03,1.024,db,10,2,0,0,2,4,20,15.82,0.6212,0.96,20.6,3,10.85
3,D5,T87,1,3.097,3.093,2.125,backend,2,4,1,1,1,5,15,23.92,0.6102,2.0,12.55,1,28.26
3,D20,T50,3,3.005,1.027,2.015,db,10,2,0,0,2,3,12,60.47,0.8567,1.46,34.94,2,15.83
3,D16,T67,1,3.031,5.0,2.012,backend,5,6,2,5,0,1,8,65.66,0.8881,4.8,25.11,1,40.57
3,D6,T77,3,3.007,4.021,4.019,frontend,1,2,3,0,2,6,48,0.0,0.7375,0.86,4.94,0,31.89
3,D2,T25,2,3.09,3.106,3.054,frontend,4,6,4,0,1,4,32,0.0,0.6739,2.7,16.55,3,0.0
3,D16,T31,1,3.031,5.0,2.012,backend,4,5,0,4,0,4,24,0.0,0.6681,2.44,9.4,3,0.0
3,D17,T17,3,1.043,4.03,2.025,db,2,1,2,1,2,6,36,0.0,0.8168,0.52,5.38,0,20.7
3,D1,T4,3,4.025,5.0,3.038,db,4,3,2,0,1,4,16,13.43,0.4447,1.08,24.66,5,0.0
3,D23,T43,3,3.027,4.048,2.055,db,9,7,2,1,5,1,3,82.16,0.4634,3.12,29.68,6,0.0
3,D23,T34,3,3.027,4.048,2.055,backend,1,4,1,3,0,6,36,0.0,0.7112,1.83,2.52,0,21.03
3,D5,T12,1,3.097,3.093,2.125,db,3,6,1,1,5,3,9,71.64,0.4874,2.6,7.8,0,32.47
3,D12,T72,2,4.081,4.077,1.111,db,3,7,2,2,4,6,48,0.0,0.487,1.99,11.83,1,0.0
3,D1,T21,3,4.025,5.0,3.038,frontend,4,1,4,2,2,1,4,78.99,0.8159,0.78,15.26,1,58.49
3,D1,T17,3,4.025,5.0,3.038,db,2,1,2,1,2,4,20,29.42,0.6147,0.47,4.83,1,43.37
3,D8,T100,2,2.111,1.048,2.081,db,3,8,2,0,1,2,10,60.42,0.8145,5.72,4.03,1,60.18
3,D15,T64,1,4.032,3.115,3.099,backend,3,1,0,3,0,6,42,0.0,0.6916,0.42,14.05,2,0.0
3,D23,T58,3,3.027,4.048,2.055,frontend,4,5,3,0,1,1,5,82.2,0.7627,3.58,9.74,1,64.35
3,D9,T62,3,4.012,4.042,5.0,frontend,2,1,4,0,0,3,9,63.51,0.6465,0.57,8.56,1,38.74
3,D3,T38,3,5.0,2.009,4.006,frontend,2,5,1,0,0,4,16,24.66,0.2994,1.21,7.61,2,6.8
3,D23,T26,3,3.027,4.048,2.055,backend,3,1,1,2,0,6,36,0.0,0.5912,0.38,15.87,2,0.0
3,D6,T94,3,3.007,4.021,4.019,backend,5,8,2,3,0,5,25,0.0,0.7066,4.09,19.63,3,0.0
3,D20,T27,3,3.005,1.027,2.015,backend,5,6,0,1,1,3,12,58.24,0.8161,4.18,14.15,0,48.96
3,D22,T29,3,5.0,3.02,5.0,frontend,7,8,3,1,2,2,16,14.03,0.569,3.69,21.62,1,2.6
3,D22,T15,3,5.0,3.02,5.0,backend,5,6,0,1,1,5,35,0.0,0.3876,1.51,13.13,1,0.0
3,D6,T45,3,3.007,4.021,4.019,frontend,7,5,2,0,2,1,6,80.23,0.6175,2.86,44.82,6,0.0
3,D18,T93,2,5.0,3.131,4.048,db,8,6,0,0,4,1,6,64.11,0.6877,3.82,20.05,3,0.0
3,D9,T25,3,4.012,4.042,5.0,frontend,4,6,4,0,1,1,4,83.57,0.6765,3.86,23.06,0,32.96
3,D13,T83,1,2.054,5.0,2.063,db,6,2,2,1,1,4,32,0.0,0.6708,0.9,24.72,6,0.0
3,D21,T3,3,1.078,4.073,5.0,db,1,1,0,2,4,1,8,55.79,0.744,0.67,1.67,0,64.21
3,D3,T87,3,5.0,2.009,4.006,backend,2,4,1,1,1,3,24,0.0,0.5887,1.72,7.32,2,0.0
3,D13,T16,1,2.054,5.0,2.063,frontend,3,4,5,2,0,4,28,0.0,0.4346,1.21,25.41,1,0.0
3,D21,T95,3,1.078,4.073,5.0,backend,8,3,1,3,0,5,30,0.0,0.7173,1.47,25.29,3,0.0
3,D9,T83,3,4.012,4.042,5.0,db,6,2,2,1,1,1,5,73.22,0.3075,0.58,32.99,2,0.0
3,D21,T44,3,1.078,4.073,5.0,frontend,3,4,4,0,2,4,20,0.0,0.3557,1.09,14.49,1,0.0
3,D18,T76,2,5.0,3.131,4.048,backend,9,2,2,3,2,1,4,77.99,0.7728,1.47,69.18,1,0.0
3,D30,T87,3,1.01,2.008,2.013,backend,2,4,1,1,1,5,40,0.0,0.8481,2.1,2.87,1,22.81
3,D14,T51,1,1.137,5.0,5.0,backend,10,4,0,1,2,5,40,0.0,0.3731,0.92,38.11,4,0.0
3,D13,T51,1,2.054,5.0,2.063,backend,10,4,0,1,2,3,24,0.0,0.4154,1.22,43.05,3,0.0
3,D19,T26,1,3.049,5.0,3.053,backend,3,1,1,2,0,3,21,24.36,0.446,0.34,17.16,0,0.07
3,D24,T12,1,4.042,4.112,4.109,db,3,6,1,1,5,5,15,15.09,0.6462,3.18,12.61,0,11.44
3,D29,T4,2,2.097,3.077,1.102,db,4,3,2,0,1,6,30,0.0,0.831,1.7,17.38,1,0.0
3,D14,T10,1,1.137,5.0,5.0,frontend,2,8,3,0,0,2,14,44.36,0.3764,2.5,7.85,2,32.24
3,D25,T12,3,2.007,4.03,1.024,db,3,6,1,1,5,6,18,6.17,0.3412,1.62,10.29,0,2.17
3,D4,T70,1,1.039,4.064,2.09,db,10,3,1,0,2,2,10,50.05,0.7848,2.07,46.47,3,0.0
3,D21,T67,3,1.078,4.073,5.0,backend,5,6,2,5,0,1,3,89.45,0.6927,4.0,22.6,4,0.65
3,D26,T78,1,3.016,1.021,4.059,db,8,6,1,1,5,2,12,63.77,0.8256,4.23,16.53,1,44.09
3,D1,T82,3,4.025,5.0,3.038,frontend,4,1,5,1,2,5,30,0.0,0.6519,0.44,26.44,3,0.0
3,D8,T33,2,2.111,1.048,2.081,backend,10,3,0,5,2,6,36,0.0,0.4178,0.8,35.18,7,0.0
3,D4,T70,1,1.039,4.064,2.09,db,10,3,1,0,2,3,21,11.91,0.7848,1.79,39.82,7,0.0
3,D26,T39,1,3.016,1.021,4.059,frontend,4,2,3,0,2,4,24,4.06,0.8853,1.3,17.42,0,16.08
3,D4,T92,1,1.039,4.064,2.09,backend,8,2,0,1,0,6,48,0.0,0.5177,0.6,31.73,2,0.0
4,D26,T42,1,3.04,1.036,4.09,frontend,6,5,4,0,0,2,16,15.0,0.7103,2.88,16.59,1,20.82
4,D30,T92,3,1.021,2.018,2.021,backend,8,2,0,1,0,5,20,0.0,0.7662,1.18,23.32,4,0.0
4,D23,T55,3,3.035,4.063,2.058,frontend,1,5,1,2,1,3,15,51.59,0.6209,2.55,3.97,2,54.37
4,D18,T77,2,5.0,3.148,4.074,frontend,1,2,3,0,2,6,24,1.57,0.5404,0.79,4.45,1,14.59
4,D27,T23,2,3.084,1.046,5.0,db,6,2,1,1,3,1,8,73.64,0.6952,1.25,18.89,6,0.0
4,D18,T15,2,5.0,3.148,4.074,backend,5,6,0,1,1,6,24,1.94,0.4,1.76,16.89,2,0.0
4,D10,T90,1,4.077,2.062,4.105,frontend,10,6,3,2,0,2,10,42.01,0.7445,3.92,26.5,1,33.95
4,D23,T94,3,3.035,4.063,2.058,backend,5,8,2,3,0,3,15,53.6,0.759,4.98,14.9,1,21.75
4,D23,T15,3,3.035,4.063,2.058,backend,5,6,0,1,1,2,6,74.53,0.449,2.49,13.08,0,33.89
4,D28,T37,3,3.088,1.166,4.118,backend,10,2,2,4,1,2,14,16.67,0.512,0.85,26.79,7,0.0
4,D24,T28,1,4.057,4.116,4.167,backend,1,7,0,5,0,5,35,0.0,0.5661,2.57,3.95,0,0.0
4,D1,T26,3,4.086,5.0,3.04,backend,3,1,1,2,0,2,6,77.57,0.3945,0.37,7.52,1,37.9
4,D14,T77,1,1.186,5.0,5.0,frontend,1,2,3,0,2,5,25,0.0,0.4423,0.64,4.76,0,10.5
4,D26,T54,1,3.04,1.036,4.09,frontend,5,4,2,2,0,3,12,43.66,0.7043,2.41,15.91,4,6.24
4,D26,T53,1,3.04,1.036,4.09,backend,10,4,2,5,1,5,20,18.26,0.3796,1.17,35.87,12,0.0
4,D29,T99,2,2.175,3.152,1.171,db,2,6,2,2,3,5,20,0.0,0.7177,3.31,3.64,0,8.97
4,D21,T21,3,1.149,4.091,5.0,frontend,4,1,4,2,2,3,9,60.13,0.4633,0.41,11.88,3,13.74
4,D6,T82,3,3.014,4.029,4.023,frontend,4,1,5,1,2,4,20,24.69,0.5495,0.42,19.53,1,20.13
4,D7,T50,3,5.0,1.131,2.148,db,10,2,0,0,2,1,4,78.71,0.7757,1.47,34.75,4,5.99
4,D28,T97,3,3.088,1.166,4.118,backend,9,2,1,3,0,2,10,50.19,0.552,0.97,31.05,11,0.0
4,D23,T87,3,3.035,4.063,2.058,backend,2,4,1,1,1,5,15,49.77,0.499,1.64,10.33,2,16.09
4,D5,T86,1,3.122,3.129,2.222,backend,8,7,2,5,2,4,20,19.77,0.7127,3.84,36.68,4,0.0
4,D2,T55,2,3.143,3.116,3.105,frontend,1,5,1,2,1,1,3,83.82,0.6239,3.0,3.63,3,50.98
4,D9,T83,3,4.026,4.06,5.0,db,6,2,2,1,1,1,4,82.25,0.3062,0.58,36.58,1,0.0
4,D30,T16,3,1.021,2.018,2.021,frontend,3,4,5,2,0,5,25,22.19,0.461,1.33,11.34,5,0.0
4,D5,T94,1,3.122,3.129,2.222,backend,5,8,2,3,0,5,20,30.78,0.8618,5.3,13.56,3,38.94
4,D8,T92,2,2.128,1.091,2.094,backend,8,2,0,1,0,1,6,67.56,0.8199,1.52,21.67,3,15.68
4,D8,T74,2,2.128,1.091,2.094,db,3,5,0,1,5,1,8,72.53,0.5829,2.63,11.2,0,47.46
4,D10,T24,1,4.077,2.062,4.105,frontend,1,8,5,2,1,5,15,29.26,0.793,5.21,2.34,0,75.35
4,D14,T52,1,1.186,5.0,5.0,frontend,9,7,1,1,0,3,9,59.16,0.6277,3.91,20.17,5,0.0
4,D6,T69,3,3.014,4.029,4.023,backend,3,7,0,4,1,4,24,16.14,0.7551,3.87,15.65,2,17.05
4,D25,T41,3,2.018,4.048,1.033,db,7,1,0,1,4,5,30,0.0,0.431,0.29,18.53,7,0.0
4,D12,T48,2,4.162,4.163,1.151,db,8,8,0,2,1,1,6,64.42,0.7489,5.55,47.29,3,0.0
4,D29,T53,2,2.175,3.152,1.171,backend,10,4,2,5,1,5,25,0.0,0.7644,2.21,49.34,8,0.0
4,D12,T18,2,4.162,4.163,1.151,db,6,7,1,1,1,3,15,36.76,0.7289,4.19,26.2,1,13.71
4,D28,T7,3,3.088,1.166,4.118,backend,5,5,0,3,2,2,14,33.11,0.562,2.34,17.84,6,0.0
4,D26,T89,1,3.04,1.036,4.09,frontend,6,2,1,0,2,6,36,0.0,0.6407,0.82,20.8,1,0.0
4,D26,T46,1,3.04,1.036,4.09,db,2,7,0,0,5,6,30,0.0,0.7478,3.57,8.13,1,0.0
4,D4,T55,1,1.061,4.095,2.132,frontend,1,5,1,2,1,4,28,0.0,0.854,2.98,4.36,1,48.53
4,D30,T91,3,1.021,2.018,2.021,db,3,1,0,2,2,4,28,0.0,0.9659,0.67,12.48,0,20.73
4,D9,T36,3,4.026,4.06,5.0,frontend,2,5,1,1,0,2,10,56.11,0.3339,1.47,4.97,0,46.05
4,D10,T32,1,4.077,2.062,4.105,backend,5,7,1,4,2,6,18,0.0,0.5504,3.04,21.57,1,0.0
4,D9,T62,3,4.026,4.06,5.0,frontend,2,1,4,0,0,1,5,76.38,0.6439,0.6,9.66,0,62.3
4,D14,T17,1,1.186,5.0,5.0,db,2,1,2,1,2,1,5,80.97,0.4156,0.39,5.11,1,37.67
4,D8,T42,2,2.128,1.091,2.094,frontend,6,5,4,0,0,5,35,0.0,0.658,2.13,14.52,5,0.0
4,D14,T67,1,1.186,5.0,5.0,backend,5,6,2,5,0,4,12,29.28,0.8093,4.15,11.68,5,7.92
4,D1,T82,3,4.086,5.0,3.04,frontend,4,1,5,1,2,3,9,64.74,0.6591,0.59,17.39,2,21.45
4,D14,T46,1,1.186,5.0,5.0,db,2,7,0,0,5,2,12,37.97,0.7144,4.27,3.19,1,56.29
4,D9,T25,3,4.026,4.06,5.0,frontend,4,6,4,0,1,2,14,47.22,0.6739,3.36,28.11,2,12.14
4,D9,T7,3,4.026,4.06,5.0,backend,5,5,0,3,2,1,5,84.89,0.5815,2.73,29.36,1,9.02
4,D27,T95,2,3.084,1.046,5.0,backend,8,3,1,3,0,3,15,21.53,0.5113,1.26,27.09,10,0.0
4,D22,T24,3,5.0,3.037,5.0,frontend,1,8,5,2,1,4,16,10.23,0.8281,5.37,1.06,1,48.54
4,D19,T96,1,3.076,5.0,3.097,frontend,5,3,4,0,0,2,10,58.58,0.5462,1.44,30.76,1,2.74
4,D8,T43,2,2.128,1.091,2.094,db,9,7,2,1,5,1,5,80.12,0.6429,4.22,35.23,5,0.0
4,D2,T69,2,3.143,3.116,3.105,backend,3,7,0,4,1,2,10,61.59,0.6736,4.14,11.43,2,23.87
4,D19,T56,1,3.076,5.0,3.097,backend,8,4,1,2,1,5,40,0.0,0.4733,1.17,39.62,1,0.0
4,D25,T55,3,2.018,4.048,1.033,frontend,1,5,1,2,1,5,40,0.0,0.7744,2.4,5.13,1,17.46
4,D19,T17,1,3.076,5.0,3.097,db,2,1,2,1,2,4,16,36.06,0.6361,0.52,9.73,1,35.06
4,D4,T27,1,1.061,4.095,2.132,backend,5,6,0,1,1,1,7,67.46,0.5416,2.97,11.01,5,0.0
4,D24,T85,1,4.057,4.116,4.167,frontend,9,1,4,1,2,3,18,40.2,0.7723,0.61,28.96,4,0.0
4,D27,T36,2,3.084,1.046,5.0,frontend,2,5,1,1,0,2,8,74.77,0.5976,2.69,5.41,1,40.62
4,D4,T69,1,1.061,4.095,2.132,backend,3,7,0,4,1,5,40,0.0,0.9016,3.91,18.84,1,0.0
4,D27,T91,2,3.084,1.046,5.0,db,3,1,0,2,2,1,5,70.16,0.4998,0.47,8.72,4,28.5
4,D21,T74,3,1.149,4.091,5.0,db,3,5,0,1,5,5,25,0.0,0.811,2.93,5.71,4,0.0
4,D16,T49,1,3.044,5.0,2.023,frontend,4,4,5,1,2,6,48,0.0,0.5646,1.32,11.85,2,0.0
4,D23,T96,3,3.035,4.063,2.058,frontend,5,3,4,0,0,6,24,25.71,0.6193,1.36,17.36,2,14.21
4,D2,T95,2,3.143,3.116,3.105,backend,8,3,1,3,0,1,3,84.78,0.7858,2.27,33.18,3,0.0
4,D17,T39,3,1.051,4.057,2.039,frontend,4,2,3,0,2,2,14,56.41,0.5621,0.94,10.01,3,13.19
4,D9,T35,3,4.026,4.06,5.0,frontend,3,3,1,1,2,5,30,0.0,0.3939,0.81,27.12,3,0.0
4,D20,T63,3,3.012,1.037,2.02,db,5,6,0,0,2,6,48,0.0,0.8554,2.99,27.19,1,0.0
4,D5,T47,1,3.122,3.129,2.222,backend,9,2,0,5,1,6,48,0.0,0.5827,0.68,40.26,3,0.0
4,D21,T36,3,1.149,4.091,5.0,frontend,2,5,1,1,0,1,8,63.76,0.6776,3.05,6.27,0,54.35
